scorer,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000
bodyparts,left-eye-outer,left-eye-outer,left-eye-outer,left-eye-inner,left-eye-inner,left-eye-inner,right-eye-outer,right-eye-outer,right-eye-outer,right-eye-inner,right-eye-inner,right-eye-inner
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
152,272.07954597473145,60.41942501068115,1.0,246.66094589233398,50.58090162277222,1.0,58.2822630405426,64.84446334838867,1.0,76.26551818847656,51.44776248931885,1.0
153,271.42551445961,60.86506748199463,1.0,245.5371172428131,51.208651065826416,1.0,58.982181906700134,64.36718273162842,1.0,77.9763708114624,51.17643690109253,1.0
154,270.9557271003723,61.83522891998291,1.0,245.25484097003937,51.60220718383789,1.0,58.91568613052368,65.46630001068115,1.0,75.72625494003296,52.15118217468262,1.0
155,271.4503426551819,60.63437557220459,1.0,245.54588091373444,51.51121664047241,1.0,58.15467965602875,65.23944473266602,1.0,77.55216693878174,51.49830722808838,1.0
156,270.8850235939026,61.622053146362305,1.0,244.72609025239944,51.90165996551514,1.0,58.458667159080505,64.599534034729,1.0,76.76660060882568,51.63591384887695,1.0
157,270.46204376220703,61.947896003723145,1.0,244.63246750831604,51.27204895019531,1.0,58.381789684295654,64.3879919052124,1.0,75.7046389579773,51.895594120025635,1.0
158,269.7820988893509,61.947227478027344,1.0,245.52437448501587,50.964308738708496,1.0,58.28641068935394,64.43568134307861,1.0,76.29254913330078,52.18195819854736,1.0
159,270.3838438987732,61.497121810913086,1.0,244.983536362648,51.84832239151001,1.0,58.93514025211334,65.05450057983398,1.0,77.01006984710693,51.438106060028076,1.0
160,270.72973012924194,61.5433931350708,1.0,246.07500791549683,51.25422143936157,1.0,58.40583384037018,64.82099914550781,1.0,75.87891340255737,52.10957431793213,1.0
161,270.7295880317688,61.118571281433105,1.0,246.33869457244873,51.37790822982788,1.0,58.78103947639465,64.89620208740234,1.0,76.21476745605469,52.07163143157959,1.0
162,271.0774209499359,61.13247871398926,1.0,246.0919325351715,51.58618116378784,1.0,58.57010793685913,65.31274795532227,1.0,76.5314588546753,52.48040008544922,1.0
163,271.2834188938141,60.84272480010986,1.0,245.24820518493652,51.80839395523071,1.0,58.26010549068451,64.43079566955566,1.0,76.77842426300049,51.37510585784912,1.0
164,270.97853326797485,60.52936267852783,1.0,245.54879927635193,50.70013475418091,1.0,58.61082398891449,64.45919036865234,1.0,76.8193826675415,51.351806640625,1.0
165,271.2797796726227,60.29012966156006,1.0,245.57418358325958,51.289289474487305,1.0,58.97702467441559,64.7573356628418,1.0,76.17216205596924,51.781014919281006,1.0
166,270.5498859882355,60.81118679046631,1.0,245.11006689071655,50.92642641067505,1.0,58.66861116886139,64.77888679504395,1.0,76.18589782714844,51.5401554107666,1.0
167,271.25201320648193,60.96145820617676,1.0,245.23001837730408,51.933120250701904,1.0,58.84422957897186,64.4625825881958,1.0,75.64234447479248,50.599280834198,1.0
168,270.6318120956421,61.65392017364502,1.0,245.93823945522308,51.197593688964844,1.0,58.70560121536255,65.48101806640625,1.0,75.1382246017456,51.709895610809326,1.0
169,271.3400480747223,60.84646129608154,1.0,245.11425364017487,51.466731548309326,1.0,58.62302339076996,64.93362236022949,1.0,75.96123790740967,51.65630912780762,1.0
170,271.308224439621,60.08452224731445,1.0,245.16086435317993,51.71020460128784,1.0,59.10163205862045,65.09164524078369,1.0,75.44338512420654,52.39057731628418,1.0
171,270.7497045993805,61.02448844909668,1.0,245.99495363235474,51.330817222595215,1.0,58.65343725681305,65.12930488586426,1.0,75.50165319442749,51.322744369506836,1.0
172,272.02499294281006,60.23344898223877,1.0,246.2113540172577,51.260401248931885,1.0,58.03941535949707,64.89223194122314,1.0,76.26122570037842,51.826011180877686,1.0
173,271.46339988708496,60.31236457824707,1.0,246.19439840316772,51.019965171813965,1.0,58.34118735790253,64.16250896453857,1.0,76.7818250656128,51.13522958755493,1.0
174,272.4993667602539,59.889338970184326,1.0,246.34770560264587,51.691044330596924,1.0,57.56073808670044,64.97631072998047,1.0,76.00000095367432,51.98456525802612,1.0
175,271.8060529232025,61.16164493560791,1.0,246.2119140625,51.871782302856445,1.0,58.50521695613861,64.26109600067139,1.0,75.80556106567383,50.915367603302,1.0
176,272.264235496521,60.36310863494873,1.0,245.79320061206818,50.98706245422363,1.0,59.001324355602264,64.60562324523926,1.0,76.26162528991699,51.599671840667725,1.0
177,271.2711567878723,60.925889015197754,1.0,245.59553921222687,51.15707445144653,1.0,58.73536443710327,64.65221786499023,1.0,76.29774188995361,51.84939479827881,1.0
178,271.51001930236816,61.630252838134766,1.0,245.04087007045746,51.826026916503906,1.0,59.03498595952988,65.1193904876709,1.0,77.00425052642822,51.964847564697266,1.0
179,270.7856137752533,60.55539321899414,1.0,245.37308132648468,51.67436647415161,1.0,58.48016381263733,64.615065574646,1.0,75.96202087402344,50.84624528884888,1.0
180,270.94456362724304,60.714457511901855,1.0,246.114009141922,51.11107110977173,1.0,58.47242200374603,64.10683059692383,1.0,76.19981384277344,51.036930561065674,1.0
181,272.05450105667114,60.76481628417969,1.0,245.49314939975739,51.66215133666992,1.0,58.588186621665955,64.35048484802246,1.0,76.34811592102051,51.16721057891846,1.0
182,271.3629322052002,60.62863063812256,1.0,246.03990125656128,51.93036127090454,1.0,58.39784479141235,63.77500343322754,1.0,77.00971984863281,50.06315231323242,1.0
183,271.6231496334076,60.37380886077881,1.0,246.21924304962158,50.73145818710327,1.0,57.56840705871582,64.27375507354736,1.0,76.73217964172363,51.58367586135864,1.0
184,271.62008118629456,60.62985897064209,1.0,246.36416268348694,51.181989669799805,1.0,57.721343994140625,63.248642921447754,1.0,76.27176761627197,51.532249450683594,1.0
185,271.76063799858093,61.36855506896973,1.0,245.93171429634094,51.489588260650635,1.0,58.463987588882446,63.74673938751221,1.0,77.2760820388794,50.788527965545654,1.0
186,271.6923005580902,61.06426525115967,1.0,246.22920727729797,51.36114978790283,1.0,58.50635850429535,63.9414119720459,1.0,76.90791130065918,50.12927961349487,1.0
187,271.5815327167511,60.72660446166992,1.0,246.31736969947815,50.96119689941406,1.0,58.023624300956726,64.30196380615234,1.0,75.77912092208862,51.31236410140991,1.0
188,271.2829682826996,60.17618751525879,1.0,246.11263346672058,51.57499361038208,1.0,58.118900179862976,64.05233955383301,1.0,77.46625900268555,51.223525524139404,1.0
189,270.910683631897,60.98500347137451,1.0,246.23560166358948,51.19718933105469,1.0,58.51344037055969,64.64292526245117,1.0,76.73224639892578,51.02826166152954,1.0
190,271.0231568813324,60.85920429229736,1.0,245.89498507976532,50.936119556427,1.0,58.80507147312164,63.75742530822754,1.0,76.66013431549072,50.12495231628418,1.0
191,271.3252832889557,59.92605781555176,1.0,246.189599275589,51.19728660583496,1.0,58.120848655700684,63.64698123931885,1.0,77.00862693786621,51.039530754089355,1.0
192,271.0069069862366,62.11950206756592,1.0,246.3465175628662,52.27503490447998,1.0,58.07518672943115,63.82078838348389,1.0,77.16066074371338,50.96016550064087,1.0
193,271.77949047088623,61.394968032836914,1.0,246.17165279388428,51.129167556762695,1.0,58.875641107559204,64.99768733978271,1.0,76.42644309997559,51.59022903442383,1.0
194,270.5069615840912,61.95814514160156,1.0,246.42153763771057,51.71084022521973,1.0,58.9520742893219,65.14930152893066,1.0,75.660653591156,51.61719512939453,1.0
195,270.9092059135437,60.36839771270752,1.0,246.66553115844727,51.33865690231323,1.0,58.27489531040192,64.31892204284668,1.0,75.28275728225708,51.34031438827515,1.0
196,270.92397260665894,60.4898567199707,1.0,248.1308398246765,51.12184715270996,1.0,58.44689452648163,64.24156188964844,1.0,75.36372661590576,51.69612455368042,1.0
197,271.0800585746765,60.8012809753418,1.0,245.9564093351364,51.45242214202881,1.0,58.92302167415619,64.37793922424316,1.0,75.9386510848999,51.665831089019775,1.0
198,271.599182844162,61.509918212890625,1.0,246.97155785560608,50.59527587890625,1.0,59.09241718053818,64.63027858734131,1.0,75.52257776260376,52.3607873916626,1.0
199,271.66124200820923,60.439374923706055,1.0,245.6649454832077,51.627774238586426,1.0,58.56337010860443,64.40010166168213,1.0,75.30514287948608,52.180129051208496,1.0
200,271.59522318840027,61.02841854095459,1.0,246.475412607193,52.2617883682251,1.0,59.05956453084946,65.15171337127686,1.0,75.18597316741943,51.78463888168335,1.0
201,271.12092447280884,61.54463577270508,1.0,245.82647395133972,52.08032512664795,1.0,58.86041533946991,64.85736465454102,1.0,76.28490734100342,51.373905658721924,1.0
202,270.9349057674408,60.843252182006836,1.0,246.12132239341736,52.02550029754639,1.0,58.96496796607971,64.90665817260742,1.0,76.25934791564941,52.51205253601074,1.0
203,271.67632722854614,61.45932102203369,1.0,245.47669637203217,51.967185497283936,1.0,59.4750434756279,65.07717227935791,1.0,76.03071117401123,51.86699867248535,1.0
204,271.618771314621,60.71693992614746,1.0,245.6305137872696,51.56360387802124,1.0,58.88295924663544,65.40591716766357,1.0,76.46502304077148,52.02139949798584,1.0
205,271.6914629936218,60.72488594055176,1.0,245.47703063488007,51.698856830596924,1.0,58.65780246257782,65.21216297149658,1.0,75.84609365463257,52.429792404174805,1.0
206,272.5168218612671,59.782092571258545,1.0,245.86872839927673,51.544447898864746,1.0,58.41267681121826,64.74029493331909,1.0,75.90157890319824,52.323360443115234,1.0
207,271.3325219154358,60.96366024017334,1.0,245.85761070251465,52.10416793823242,1.0,58.384010553359985,64.43996047973633,1.0,76.98590278625488,51.79269075393677,1.0
208,271.1657636165619,61.783098220825195,1.0,246.1159496307373,50.916115283966064,1.0,58.38598155975342,64.1520767211914,1.0,76.62172603607178,51.95693588256836,1.0
209,271.2384114265442,60.38839912414551,1.0,245.5330193042755,50.90157413482666,1.0,57.972874879837036,64.2165880203247,1.0,77.45069694519043,51.16445589065552,1.0
210,271.7946345806122,60.05472660064697,1.0,245.71790051460266,51.34345769882202,1.0,58.78048086166382,64.88814544677734,1.0,76.71054172515869,51.65391302108765,1.0
211,271.48197627067566,60.50039291381836,1.0,245.64362394809723,52.03446292877197,1.0,58.57076358795166,65.04466152191162,1.0,77.23534965515137,52.63089561462402,1.0
212,272.3655586242676,58.92626428604126,1.0,245.61770617961884,51.238221645355225,1.0,57.110015869140625,64.16690349578857,1.0,77.02155303955078,51.61456346511841,1.0
213,271.61240458488464,60.554527282714844,1.0,245.51763832569122,51.28843927383423,1.0,58.73790955543518,65.36283302307129,1.0,75.99311351776123,51.43815088272095,1.0
214,271.9676024913788,59.05195331573486,1.0,245.5400539636612,50.787415504455566,1.0,58.68164801597595,64.87666893005371,1.0,76.16046333312988,51.7420916557312,1.0
215,270.7505056858063,61.03269958496094,1.0,245.06971287727356,51.95996332168579,1.0,58.23538947105408,64.51436614990234,1.0,75.85075283050537,51.609313011169434,1.0
216,271.32586455345154,60.33902454376221,1.0,246.13874864578247,52.322954177856445,1.0,57.84538698196411,65.01082801818848,1.0,75.8958511352539,51.56030893325806,1.0
217,271.5559480190277,60.519309997558594,1.0,245.30107533931732,52.06494426727295,1.0,58.51066720485687,64.7644395828247,1.0,75.38243055343628,51.96177959442139,1.0
218,270.50558853149414,60.841078758239746,1.0,246.1310272216797,51.45360517501831,1.0,58.193904399871826,64.38703155517578,1.0,76.95406723022461,51.058175563812256,1.0
219,271.1548659801483,60.48924541473389,1.0,245.3769040107727,51.37950325012207,1.0,57.589091539382935,64.41855525970459,1.0,76.82584381103516,51.6353497505188,1.0
220,270.717805147171,60.26184844970703,1.0,245.65542209148407,50.880995750427246,1.0,57.07609701156616,63.84440231323242,1.0,77.13527965545654,50.84893321990967,1.0
221,270.42973947525024,61.088833808898926,1.0,245.83614468574524,51.03826427459717,1.0,58.416664123535156,64.62205266952515,1.0,76.35663509368896,51.96156167984009,1.0
222,271.0752053260803,60.942626953125,1.0,246.29492831230164,51.88891363143921,1.0,57.105637311935425,63.89365196228027,1.0,77.36335945129395,51.636634826660156,1.0
223,270.57042264938354,61.17663097381592,1.0,245.9667031764984,51.59363269805908,1.0,57.69515037536621,63.96746635437012,1.0,76.67684364318848,51.22751712799072,1.0
224,270.74541783332825,60.73763084411621,1.0,245.54094111919403,51.73366451263428,1.0,57.586342096328735,64.39890193939209,1.0,76.85027599334717,51.42736005783081,1.0
225,270.64531445503235,60.59587574005127,1.0,245.75980985164642,51.76574420928955,1.0,57.89158511161804,64.3405351638794,1.0,76.70231914520264,52.2316951751709,1.0
226,270.5342798233032,60.542195320129395,1.0,245.57919263839722,51.759182929992676,1.0,57.94743824005127,64.35837268829346,1.0,75.98414516448975,52.37129211425781,1.0
227,271.2759897708893,60.994388580322266,1.0,245.51088094711304,51.905985832214355,1.0,58.02950716018677,64.90826845169067,1.0,76.86207008361816,52.212385177612305,1.0
228,271.9871335029602,60.571481704711914,1.0,246.25050044059753,51.72920560836792,1.0,57.92150020599365,63.86134719848633,1.0,76.88628387451172,52.022865295410156,1.0
229,271.41948771476746,61.22917461395264,1.0,246.51921105384827,50.77545213699341,1.0,58.504600286483765,64.37814235687256,1.0,76.37430000305176,52.21738529205322,1.0
230,271.0844042301178,61.3420295715332,1.0,245.434507727623,52.03356742858887,1.0,57.87576723098755,63.75806713104248,1.0,76.46159553527832,51.07845401763916,1.0
231,270.8913743495941,60.613430976867676,1.0,245.82675623893738,51.389344692230225,1.0,57.790485858917236,64.24877643585205,1.0,76.50632667541504,51.664785385131836,1.0
232,270.73909068107605,61.696024894714355,1.0,246.7224850654602,51.60256099700928,1.0,57.99872446060181,64.26717567443848,1.0,75.78047752380371,51.84331560134888,1.0
233,270.0819158554077,61.92974853515625,1.0,245.1486872434616,52.08516311645508,1.0,58.42112219333649,64.36444282531738,1.0,76.30070972442627,52.042959213256836,1.0
234,271.09059381484985,60.96168899536133,1.0,245.7975630760193,51.49102783203125,1.0,57.71467614173889,63.352521896362305,1.0,76.55438041687012,51.29865789413452,1.0
235,270.3802864551544,60.93008518218994,1.0,245.77781176567078,52.12666702270508,1.0,58.512832283973694,64.82504749298096,1.0,76.40329074859619,52.28084468841553,1.0
236,271.1240293979645,61.727630615234375,1.0,245.6409204006195,50.6304874420166,1.0,57.57317137718201,64.31744861602783,1.0,75.3958249092102,50.938865661621094,1.0
237,268.78919982910156,60.897860527038574,1.0,245.17316818237305,51.20265436172485,1.0,58.61869740486145,65.05220890045166,1.0,76.21471214294434,51.223681926727295,1.0
238,271.1508221626282,60.3193244934082,1.0,245.4702935218811,51.53855848312378,1.0,58.04599571228027,64.08311080932617,1.0,77.00209140777588,51.37687110900879,1.0
239,271.44121408462524,61.09740734100342,1.0,245.59718596935272,51.25629997253418,1.0,58.05262351036072,64.44603729248047,1.0,76.19895935058594,51.39405632019043,1.0
240,270.6030857563019,61.53367042541504,1.0,245.71300625801086,51.77127552032471,1.0,58.11721932888031,64.78955459594727,1.0,75.9441089630127,50.97488784790039,1.0
241,270.24990010261536,62.485323905944824,1.0,244.8245712518692,52.35181522369385,1.0,57.97651267051697,64.59641361236572,1.0,75.22456312179565,51.370001792907715,1.0
242,271.117840051651,60.80920124053955,1.0,245.31006932258606,52.14248561859131,1.0,59.26097309589386,65.11094570159912,1.0,76.3905897140503,51.59266233444214,1.0
243,271.28322863578796,60.61785125732422,1.0,245.33775401115417,51.66304540634155,1.0,59.02215224504471,65.15796852111816,1.0,76.57467746734619,51.6611967086792,1.0
244,270.76967215538025,61.603376388549805,1.0,245.1645931005478,52.173404693603516,1.0,58.82380938529968,65.46765422821045,1.0,77.16440105438232,51.44254684448242,1.0
245,271.13548707962036,60.889089584350586,1.0,244.9415453672409,52.451727867126465,1.0,58.875465869903564,64.28918743133545,1.0,76.45078372955322,51.896475315093994,1.0
246,270.7698473930359,61.62665367126465,1.0,245.9216845035553,52.01876449584961,1.0,57.8971209526062,63.83338260650635,1.0,76.34019756317139,51.674394607543945,1.0
247,271.61891865730286,60.47430229187012,1.0,245.6197326183319,51.470523834228516,1.0,58.53590488433838,64.04229164123535,1.0,77.078293800354,51.84019660949707,1.0
248,271.8283836841583,61.002737045288086,1.0,245.97447764873505,51.81998586654663,1.0,58.62102746963501,64.67819881439209,1.0,76.5614709854126,51.31550598144531,1.0
249,272.0141797065735,60.50861835479736,1.0,245.60120296478271,51.42983341217041,1.0,58.62234365940094,65.00677585601807,1.0,76.24634456634521,51.48239612579346,1.0
250,272.0735716819763,60.321163177490234,1.0,245.80644416809082,51.88592052459717,1.0,58.77032387256622,64.67092990875244,1.0,76.37598514556885,52.26571178436279,1.0
251,272.5736813545227,59.83394002914429,1.0,246.2491455078125,51.122451305389404,1.0,58.87843310832977,64.90822505950928,1.0,75.5787844657898,51.32079792022705,1.0
252,272.0853123664856,61.011717796325684,1.0,245.9472187757492,51.41902685165405,1.0,58.53470075130463,64.15548896789551,1.0,76.6337423324585,51.066744804382324,1.0
253,271.6116874217987,60.87716484069824,1.0,246.76492381095886,51.07385492324829,1.0,58.337191343307495,64.47210025787354,1.0,77.38856601715088,51.38565444946289,1.0
254,271.69568371772766,60.328697204589844,1.0,246.60375428199768,51.87936878204346,1.0,58.17250084877014,64.57877731323242,1.0,75.09888315200806,51.18142080307007,1.0
255,271.62782430648804,60.69694709777832,1.0,246.69441413879395,51.21843099594116,1.0,57.980263233184814,63.91970634460449,1.0,77.14013481140137,51.089852809906006,1.0
256,272.21120738983154,61.362257957458496,1.0,246.69184732437134,52.27845573425293,1.0,58.446946024894714,64.34281539916992,1.0,76.11322784423828,51.277896881103516,1.0
257,272.01287508010864,61.00065898895264,1.0,246.56060242652893,51.914916038513184,1.0,58.660136580467224,65.46065902709961,1.0,76.82847213745117,51.82666206359863,1.0
258,271.01222562789917,61.387064933776855,1.0,245.69437384605408,51.683048725128174,1.0,58.20100224018097,63.913217544555664,1.0,77.25423240661621,51.196300983428955,1.0
259,271.34012937545776,61.984787940979004,1.0,245.0849541425705,52.00560188293457,1.0,58.20313882827759,64.48270988464355,1.0,77.07118225097656,51.45367193222046,1.0
260,272.0915427207947,61.23981857299805,1.0,246.26566576957703,51.7325119972229,1.0,58.66757524013519,64.15878582000732,1.0,75.73406028747559,51.255311012268066,1.0
261,272.3230586051941,61.08328056335449,1.0,246.4601399898529,51.60405921936035,1.0,58.570300817489624,64.55453395843506,1.0,76.87182426452637,51.48297929763794,1.0
262,271.90572214126587,61.58120059967041,1.0,246.40196704864502,51.886703968048096,1.0,58.64833426475525,64.22195625305176,1.0,75.85369777679443,50.94816017150879,1.0
263,271.8507614135742,60.825355529785156,1.0,247.0953233242035,51.40350294113159,1.0,58.72605323791504,64.06842994689941,1.0,76.66977977752686,50.438560962677,1.0
264,271.73485231399536,61.48966312408447,1.0,246.7298240661621,52.34404373168945,1.0,58.38462173938751,64.16061878204346,1.0,75.90621614456177,50.91036653518677,1.0
265,271.49374055862427,60.965660095214844,1.0,246.2886221408844,51.13233804702759,1.0,58.28126621246338,64.16798305511475,1.0,76.15462875366211,51.420774936676025,1.0
266,271.3117256164551,61.62374782562256,1.0,246.15496277809143,51.159159660339355,1.0,58.45622158050537,63.63515758514404,1.0,76.32656574249268,50.3710412979126,1.0
267,271.52575612068176,61.33193302154541,1.0,245.76387584209442,51.62210178375244,1.0,58.51647186279297,63.74655342102051,1.0,75.99654483795166,51.360896587371826,1.0
